ExecutableID: 6251995937, From edge: 1, Row number: 1, SubmitTime: 5612587446, Latency to cloud for ExecutableID 6251995937: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 722.8072045226666,delayed_hit: 0, forward_counter: 1, cost: 0.0,cost_counter: 0
ExecutableID: 6251995937, From edge: 1, Row number: 2, SubmitTime: 5615036914, Latency to cloud for ExecutableID 6251995937: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 1445.614409045333,delayed_hit: 0, forward_counter: 2, cost: 3820.5523667626667,cost_counter: 3820.5523667626667
ExecutableID: 6251995937, From edge: 1, Row number: 3, SubmitTime: 5615036968, Latency to cloud for ExecutableID 6251995937: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 2168.421613568,delayed_hit: 0, forward_counter: 3, cost: 0.0,cost_counter: 3820.5523667626667
ExecutableID: 6251995937, From edge: 1, Row number: 4, SubmitTime: 5615037025, Latency to cloud for ExecutableID 6251995937: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 2891.228818090666,delayed_hit: 0, forward_counter: 4, cost: 0.0,cost_counter: 3820.5523667626667
ExecutableID: 6251995937, From edge: 1, Row number: 5, SubmitTime: 5615037079, Latency to cloud for ExecutableID 6251995937: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 3614.0360226133325,delayed_hit: 0, forward_counter: 5, cost: 0.0,cost_counter: 3820.5523667626667
ExecutableID: 6251904229, From edge: 1, Row number: 22, SubmitTime: 5699457283, Latency to cloud for ExecutableID 6251904229: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 4336.843227135999,delayed_hit: 0, forward_counter: 6, cost: 0.0,cost_counter: 3820.5523667626667
ExecutableID: 6251904229, From edge: 1, Row number: 40, SubmitTime: 6160140270, Latency to cloud for ExecutableID 6251904229: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 5059.650431658665,delayed_hit: 0, forward_counter: 7, cost: 11089.784515242667,cost_counter: 14910.336882005333
ExecutableID: 6254196741, From edge: 2, Row number: 2, SubmitTime: 40697334521, Latency to cloud for ExecutableID 6254196741: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 5298.915901439998,delayed_hit: 0, forward_counter: 8, cost: 0.0,cost_counter: 14910.336882005333
ExecutableID: 6254196741, From edge: 2, Row number: 3, SubmitTime: 40697334523, Latency to cloud for ExecutableID 6254196741: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 5538.181371221332,delayed_hit: 0, forward_counter: 9, cost: 444.08172270933335,cost_counter: 15354.418604714667
ExecutableID: 6253585101, From edge: 3, Row number: 35, SubmitTime: 30762242444, Latency to cloud for ExecutableID 6253585101: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 6260.988575743998,delayed_hit: 0, forward_counter: 10, cost: 0.0,cost_counter: 15354.418604714667
ExecutableID: 6252924805, From edge: 4, Row number: 18, SubmitTime: 20659167243, Latency to cloud for ExecutableID 6252924805: 967.70981888, , ,Number of cache hits: 0,Total Latency: 7228.698394623998,delayed_hit: 0, forward_counter: 11, cost: 0.0,cost_counter: 15354.418604714667
ExecutableID: 6252925473, From edge: 4, Row number: 34, SubmitTime: 20667039944, Latency to cloud for ExecutableID 6252925473: 967.70981888, , ,Number of cache hits: 0,Total Latency: 8196.408213503997,delayed_hit: 0, forward_counter: 12, cost: 0.0,cost_counter: 15354.418604714667
ExecutableID: 6253586717, From edge: 3, Row number: 441, SubmitTime: 30835834457, Latency to cloud for ExecutableID 6253586717: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 8919.215418026664,delayed_hit: 0, forward_counter: 13, cost: 0.0,cost_counter: 15354.418604714667
ExecutableID: 6253586773, From edge: 3, Row number: 443, SubmitTime: 30835858785, Latency to cloud for ExecutableID 6253586773: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 9642.022622549332,delayed_hit: 0, forward_counter: 14, cost: 825.3495487146665,cost_counter: 16179.768153429333
ExecutableID: 6253587589, From edge: 3, Row number: 444, SubmitTime: 30835861303, Latency to cloud for ExecutableID 6253587589: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 10364.829827071999,delayed_hit: 0, forward_counter: 15, cost: 825.3495487146665,cost_counter: 17005.117702144
ExecutableID: 6253589561, From edge: 3, Row number: 449, SubmitTime: 30873114214, Latency to cloud for ExecutableID 6253589561: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 11087.637031594666,delayed_hit: 0, forward_counter: 16, cost: 0.0,cost_counter: 17005.117702144
ExecutableID: 6252926373, From edge: 4, Row number: 70, SubmitTime: 20697991779, Latency to cloud for ExecutableID 6252926373: 967.70981888, , ,Number of cache hits: 0,Total Latency: 12055.346850474665,delayed_hit: 0, forward_counter: 17, cost: 0.0,cost_counter: 17005.117702144
ExecutableID: 6252926429, From edge: 4, Row number: 71, SubmitTime: 20700319163, Latency to cloud for ExecutableID 6252926429: 967.70981888, , ,Number of cache hits: 0,Total Latency: 13023.056669354664,delayed_hit: 0, forward_counter: 18, cost: 0.0,cost_counter: 17005.117702144
ExecutableID: 6252019601, From edge: 1, Row number: 58, SubmitTime: 7386795185, Latency to cloud for ExecutableID 6252019601: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 13745.863873877332,delayed_hit: 0, forward_counter: 19, cost: 0.0,cost_counter: 17005.117702144
ExecutableID: 6252019601, From edge: 1, Row number: 59, SubmitTime: 7392288662, Latency to cloud for ExecutableID 6252019601: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 14468.671078399999,delayed_hit: 0, forward_counter: 20, cost: 1235.5189254826664,cost_counter: 18240.636627626667
ExecutableID: 6253591597, From edge: 3, Row number: 654, SubmitTime: 30913948843, Latency to cloud for ExecutableID 6253591597: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 15191.478282922666,delayed_hit: 0, forward_counter: 21, cost: 0.0,cost_counter: 18240.636627626667
ExecutableID: 6253592173, From edge: 3, Row number: 684, SubmitTime: 30936230349, Latency to cloud for ExecutableID 6253592173: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 15914.285487445333,delayed_hit: 0, forward_counter: 22, cost: 0.0,cost_counter: 18240.636627626667
ExecutableID: 6253593205, From edge: 3, Row number: 841, SubmitTime: 30961960922, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 16637.092691968,delayed_hit: 0, forward_counter: 23, cost: 0.0,cost_counter: 18240.636627626667
ExecutableID: 6253593205, From edge: 3, Row number: 842, SubmitTime: 30961960924, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 17359.899896490664,delayed_hit: 0, forward_counter: 24, cost: 0.0,cost_counter: 18240.636627626667
ExecutableID: 6253593205, From edge: 3, Row number: 843, SubmitTime: 30961960926, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 18082.70710101333,delayed_hit: 0, forward_counter: 25, cost: 0.0,cost_counter: 18240.636627626667
ExecutableID: 6253593205, From edge: 3, Row number: 844, SubmitTime: 30961960928, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 18805.514305535995,delayed_hit: 0, forward_counter: 26, cost: 2744.1261882026665,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 845, SubmitTime: 30961960930, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 19528.32151005866,delayed_hit: 0, forward_counter: 27, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 846, SubmitTime: 30961960932, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 20251.128714581326,delayed_hit: 0, forward_counter: 28, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 847, SubmitTime: 30961960934, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 20973.93591910399,delayed_hit: 0, forward_counter: 29, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 848, SubmitTime: 30961960936, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 21696.743123626657,delayed_hit: 0, forward_counter: 30, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 849, SubmitTime: 30961960938, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 22419.550328149322,delayed_hit: 0, forward_counter: 31, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 850, SubmitTime: 30961960940, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 23142.357532671987,delayed_hit: 0, forward_counter: 32, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 851, SubmitTime: 30961960942, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 23865.164737194653,delayed_hit: 0, forward_counter: 33, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 852, SubmitTime: 30961960944, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 24587.97194171732,delayed_hit: 0, forward_counter: 34, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 853, SubmitTime: 30961960946, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 25310.779146239984,delayed_hit: 0, forward_counter: 35, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 854, SubmitTime: 30961960948, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 26033.58635076265,delayed_hit: 0, forward_counter: 36, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 855, SubmitTime: 30961960950, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 26756.393555285315,delayed_hit: 0, forward_counter: 37, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 856, SubmitTime: 30961960952, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 27479.20075980798,delayed_hit: 0, forward_counter: 38, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 857, SubmitTime: 30961960954, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 28202.007964330645,delayed_hit: 0, forward_counter: 39, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 858, SubmitTime: 30961960956, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 28924.81516885331,delayed_hit: 0, forward_counter: 40, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 859, SubmitTime: 30961960958, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 29647.622373375976,delayed_hit: 0, forward_counter: 41, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 860, SubmitTime: 30961960960, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 30370.42957789864,delayed_hit: 0, forward_counter: 42, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 861, SubmitTime: 30961960962, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 31093.236782421307,delayed_hit: 0, forward_counter: 43, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 862, SubmitTime: 30961960964, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 31816.043986943972,delayed_hit: 0, forward_counter: 44, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 863, SubmitTime: 30961960966, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 32538.851191466638,delayed_hit: 0, forward_counter: 45, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 864, SubmitTime: 30961960968, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 33261.6583959893,delayed_hit: 0, forward_counter: 46, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 865, SubmitTime: 30961960970, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 33984.46560051197,delayed_hit: 0, forward_counter: 47, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 866, SubmitTime: 30961960972, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 34707.272805034634,delayed_hit: 0, forward_counter: 48, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 867, SubmitTime: 30961960974, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 35430.0800095573,delayed_hit: 0, forward_counter: 49, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 868, SubmitTime: 30961960976, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 36152.887214079965,delayed_hit: 0, forward_counter: 50, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 869, SubmitTime: 30961960978, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 36875.69441860263,delayed_hit: 0, forward_counter: 51, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 870, SubmitTime: 30961960980, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 37598.501623125296,delayed_hit: 0, forward_counter: 52, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 871, SubmitTime: 30961960982, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 38321.30882764796,delayed_hit: 0, forward_counter: 53, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 872, SubmitTime: 30961960984, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 39044.11603217063,delayed_hit: 0, forward_counter: 54, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 873, SubmitTime: 30961960986, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 39766.92323669329,delayed_hit: 0, forward_counter: 55, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 874, SubmitTime: 30961960988, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 40489.73044121596,delayed_hit: 0, forward_counter: 56, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 875, SubmitTime: 30961960990, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 41212.53764573862,delayed_hit: 0, forward_counter: 57, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 876, SubmitTime: 30961960992, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 41935.34485026129,delayed_hit: 0, forward_counter: 58, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 877, SubmitTime: 30961960994, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 42658.152054783954,delayed_hit: 0, forward_counter: 59, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 878, SubmitTime: 30961960996, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 43380.95925930662,delayed_hit: 0, forward_counter: 60, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 879, SubmitTime: 30961960998, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 44103.766463829284,delayed_hit: 0, forward_counter: 61, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 880, SubmitTime: 30961961000, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 44826.57366835195,delayed_hit: 0, forward_counter: 62, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 881, SubmitTime: 30961961002, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 45549.380872874615,delayed_hit: 0, forward_counter: 63, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 882, SubmitTime: 30961961004, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 46272.18807739728,delayed_hit: 0, forward_counter: 64, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 883, SubmitTime: 30961961006, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 46994.995281919946,delayed_hit: 0, forward_counter: 65, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 884, SubmitTime: 30961961008, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 47717.80248644261,delayed_hit: 0, forward_counter: 66, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 885, SubmitTime: 30961961010, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 48440.60969096528,delayed_hit: 0, forward_counter: 67, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 886, SubmitTime: 30961961012, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 49163.41689548794,delayed_hit: 0, forward_counter: 68, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 887, SubmitTime: 30961961014, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 49886.22410001061,delayed_hit: 0, forward_counter: 69, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 888, SubmitTime: 30961961016, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 50609.03130453327,delayed_hit: 0, forward_counter: 70, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 889, SubmitTime: 30961961018, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 51331.83850905594,delayed_hit: 0, forward_counter: 71, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 890, SubmitTime: 30961961020, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 52054.645713578604,delayed_hit: 0, forward_counter: 72, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 891, SubmitTime: 30961961022, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 52777.45291810127,delayed_hit: 0, forward_counter: 73, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 892, SubmitTime: 30961961024, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 53500.260122623935,delayed_hit: 0, forward_counter: 74, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 893, SubmitTime: 30961961026, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 54223.0673271466,delayed_hit: 0, forward_counter: 75, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 894, SubmitTime: 30961961028, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 54945.874531669266,delayed_hit: 0, forward_counter: 76, cost: 0.0,cost_counter: 20984.762815829334
